   0.0000000000000000        9.9981132468100160        0.0000000000000000        1.7361575258114187E-002  -9.8481346987928819E-002
   5.0000000000000001E-003   9.9981132468100160       -8.5158526641050086E-002   1.7361575258114187E-002  -9.8481346987928819E-002
   1.0000000000000000E-002   9.9737171266584781      -0.17031705328210017        1.7319641053504385E-002  -9.8488730491248427E-002
   1.4999999999999999E-002   9.9249248863554005      -0.25526989264953914        1.7235763231768279E-002  -9.8503443928719694E-002
   2.0000000000000000E-002   9.8517954509625305      -0.33981131130136255        1.7110024409004665E-002  -9.8525362545505341E-002
   2.5000000000000001E-002   9.7544466838296362      -0.42373598102753041        1.6942599629786146E-002  -9.8554291219534282E-002
   3.0000000000000002E-002   9.6330552705040962      -0.50683943221163141        1.6733756763633489E-002  -9.8589965942663504E-002
   3.5000000000000003E-002   9.4878564727619530      -0.58891850913725363        1.6483856885894915E-002  -9.8632055956293110E-002
   4.0000000000000001E-002   9.3191437522033045      -0.66977182716256822        1.6193354626242180E-002  -9.8680166527771743E-002
   4.4999999999999998E-002   9.1272682628768234      -0.74920023160428606        1.5862798463732394E-002  -9.8733842348502826E-002
   4.9999999999999996E-002   8.9126382124437029      -0.82700725806889341        1.5492830943537886E-002  -9.8792571529214460E-002
   5.4999999999999993E-002   8.6757180914664342      -0.90299959384694672        1.5084188787111869E-002  -9.8855790162411680E-002
   5.9999999999999991E-002   8.4170277705178602      -0.97698753984773046        1.4637702864822334E-002  -9.8922887416619476E-002
   6.4999999999999988E-002   8.1371414649556844       -1.0487854723996839        1.4154297998028543E-002  -9.8993211121687574E-002
   6.9999999999999993E-002   7.8366865674009238       -1.1182123040800138        1.3634992556258801E-002  -9.9066073799211243E-002
   7.4999999999999997E-002   7.5163423481983926       -1.1850919425684632        1.3080897814627219E-002  -9.9140759087084265E-002
   8.0000000000000002E-002   7.1768385244252819       -1.2492537463492097        1.2493217036937575E-002  -9.9216528502402132E-002
   8.5000000000000006E-002   6.8189536983507519       -1.3105329759153885        1.1873244251084759E-002  -9.9292628482451226E-002
   9.0000000000000011E-002   6.4435136666349644       -1.3687712389669593        1.1222362685380460E-002  -9.9368297639427144E-002
   9.5000000000000015E-002   6.0513896019883138       -1.4238169279387505        1.0542042837284566E-002  -9.9442774160905523E-002
  0.10000000000000002        5.6434961094881206       -1.4755256480556314        9.8338401496812361E-003  -9.9515303285025059E-002
  0.10500000000000002        5.2207891602665466       -1.5237606339898178        9.0993922742449700E-003  -9.9585144776916462E-002
  0.11000000000000003        4.7842639058349921       -1.5683931530949893        8.3404159065239934E-003  -9.9651580331202985E-002
  0.11500000000000003        4.3349523768904321       -1.6093028931164894        7.5587031830351183E-003  -9.9713920824480551E-002
  0.12000000000000004        3.8739210710509577       -1.6463783322292767        6.7561176368084357E-003  -9.9771513341622764E-002
  0.12500000000000003        3.4022684345832639       -1.6795170892378219        5.9345897143201600E-003  -9.9823747900600723E-002
  0.13000000000000003        2.9211222438052555       -1.7086262517865622        5.0961118634734251E-003  -9.9870063802297460E-002
  0.13500000000000004        2.4316368924632910       -1.7336226804768995        4.2427332090870717E-003  -9.9909955534553771E-002
  0.14000000000000004        1.9349905919863175       -1.7544332868674717        3.3765538390822178E-003  -9.9942978163409663E-002
  0.14500000000000005        1.4323824920988071       -1.7709952834481699        2.4997187310645940E-003  -9.9968752149186935E-002
  0.15000000000000005       0.92502972982140852       -1.7832564038240417        1.6144113551375663E-003  -9.9986967530655724E-002
  0.15500000000000005       0.41416441539355914       -1.7911750915209914        7.2284699440244588E-004  -9.9997387426985732E-002
  0.16000000000000006       -9.8969435892749452E-002  -1.7947206560285354       -1.7273417042555267E-004  -9.9999850814420560E-002
  0.16500000000000006      -0.61311901656216106       -1.7938733949225980       -1.0700741616566677E-003  -9.9994274542538453E-002
  0.17000000000000007       -1.1270258748107480       -1.7886246811596720       -1.9669044365672262E-003  -9.9980654563457491E-002
  0.17500000000000007       -1.6394290873687385       -1.7789770148983097       -2.8609531943226919E-003  -9.9959066356283544E-002
  0.18000000000000008       -2.1490684472090056       -1.7649440394801570       -3.7499527002218115E-003  -9.9929664538344676E-002
  0.18500000000000008       -2.6546876558337891       -1.7465505214855690       -4.6316465693181418E-003  -9.9892681664158586E-002
  0.19000000000000009       -3.1550375098477668       -1.7238322950630636       -5.5037969522650637E-003  -9.9848426222491057E-002
  0.19500000000000009       -3.6488790715826931       -1.6968361710122035       -6.3641915680782910E-003  -9.9797279851130224E-002
  0.20000000000000009       -4.1349868136762025       -1.6656198113707794       -7.2106505313761331E-003  -9.9739693797977771E-002
  0.20500000000000010       -4.6121517277224893       -1.6302515705143794       -8.0410329254776286E-003  -9.9676184665602977E-002
  0.21000000000000010       -5.0791843874013622       -1.5908103040149117       -8.8532430774244768E-003  -9.9607329484391050E-002
  0.21500000000000011       -5.5349179568493092       -1.5473851467201447       -9.6452364964363258E-003  -9.9533760166728422E-002
  0.22000000000000011       -5.9782111354550329       -1.5000752617051245       -1.0415025443384516E-002  -9.9456157401206960E-002
